record_id,group,task,trial_id,trial_key,trial_start_idx,trial_end_idx,cue_start_idx,cue_end_idx,cue_sign,state1_start_idx,state1_end_idx,state1_sign,click_idx,click_end_idx,click_sign,response_candidate_idx,cue_time_s,state1_start_time_s,state1_end_time_s,click_time_s,response_candidate_time_s,cue_to_state1_s,state1_duration_s,cue_to_response_candidate_s,target_to_response_candidate_s,cue_state1_same_sign,state1_click_same_sign,hypothesis_id,evidence_source,event_sequence,event_conflict,correctness,scenario_correctness_H2,missing_response,quality_flag,Fz_epoch_available,Fz_p2p,Fz_rms,Fz_clip_fraction,F3_epoch_available,F3_p2p,F3_rms,F3_clip_fraction,F4_epoch_available,F4_p2p,F4_rms,F4_clip_fraction,split_role,cv_fold,row_id
A_Task-1,A,1,30,A_Task-1_trial-030,67860,69976,67860,67912,-1,68427,68692,-1,,,,68692,265.078125,267.29296900000003,268.328125,,268.328125,2.21484375,1.03515625,3.25,1.03515625,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,52.674143600000001,23.613413300000001,0,True,66.468299400000006,130.93758700000001,0,True,66.529335500000002,121.008889,0,development,1,29
A_Task-1,A,1,31,A_Task-1_trial-031,69976,72081,69976,70028,-1,70544,70795,-1,,,,70795,273.34375,275.5625,276.54296900000003,,276.54296900000003,2.21875,0.98046875,3.19921875,0.98046875,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,64.820324999999997,19.852911599999999,0,True,71.992065299999993,99.053392000000002,0,True,85.267414400000007,188.567879,0,development,1,30
A_Task-1,A,1,32,A_Task-1_trial-032,72081,74269,72081,72133,1,72648,72986,1,,,,72986,281.56640599999997,283.78125,285.101562,,285.101562,2.21484375,1.3203125,3.53515625,1.3203125,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,60.151064300000002,23.4944436,0,True,138.490883,35.293998000000002,0,True,62.806134100000001,42.4345821,0,development,1,31
A_Task-1,A,1,33,A_Task-1_trial-033,74269,76422,74269,74321,1,74837,75138,1,,,,75138,290.11328099999997,292.33203099999997,293.507812,,293.507812,2.21875,1.17578125,3.39453125,1.17578125,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,72.602426199999982,32.223344400000002,0,True,61.1581598,22.085814299999999,0,True,75.562676400000001,39.114386099999997,0,development,1,32
A_Task-1,A,1,34,A_Task-1_trial-034,76422,78674,76422,76474,-1,76989,77391,-1,,,,77391,298.523438,300.73828099999997,302.30859400000003,,302.30859400000003,2.21484375,1.5703125,3.78515625,1.5703125,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,54.627298400000001,25.144132200000001,0,True,67.963683500000002,41.009867200000002,0,True,58.594644099999996,27.646172199999999,0,development,1,33
A_Task-1,A,1,35,A_Task-1_trial-035,78674,80791,78674,78726,1,79241,79509,1,,,,79509,307.320312,309.53515599999997,310.58203099999997,,310.58203099999997,2.21484375,1.046875,3.26171875,1.046875,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,58.655680199999999,19.242443999999999,0,True,63.599603299999998,15.786459300000001,0,True,102.81529,56.8570493,0,development,1,34
A_Task-1,A,1,36,A_Task-1_trial-036,80791,82931,80791,80843,-1,81358,81646,-1,,,,81646,315.58984400000003,317.804688,318.929688,,318.929688,2.21484375,1.125,3.33984375,1.125,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,193.362325,66.796632099999997,0,True,587.28923499999996,179.57296199999999,0,True,648.172732,197.776274,0,development,1,35
A_Task-1,A,1,37,A_Task-1_trial-037,82931,85076,82931,82983,-1,83499,83790,-1,,,,83790,323.94921900000003,326.16796900000003,327.304688,,327.304688,2.21875,1.13671875,3.35546875,1.13671875,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,42.664225199999997,15.322264199999999,0,True,100.923171,163.77569399999999,0,True,150.118257,171.34274400000001,0,development,1,36
A_Task-1,A,1,38,A_Task-1_trial-038,85076,87204,85076,85128,-1,85643,85922,-1,,,,85922,332.328125,334.54296900000003,335.632812,,335.632812,2.21484375,1.08984375,3.3046875,1.08984375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,52.979323999999998,24.353867000000001,0,True,72.663462300000006,111.335443,0,True,56.9161517,84.018430800000004,0,development,1,37
A_Task-1,A,1,39,A_Task-1_trial-039,87204,89353,87204,87256,-1,87772,88067,-1,,,,88067,340.640625,342.859375,344.01171900000003,,344.01171900000003,2.21875,1.15234375,3.37109375,1.15234375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,142.39719199999999,88.628312100000002,0,True,717.29610100000002,371.187861,0,True,875.68474900000001,399.15909699999997,0,development,1,38
A_Task-1,A,1,40,A_Task-1_trial-040,89353,91453,89353,89405,-1,89920,90170,-1,,,,90170,349.03515599999997,351.25,352.226562,,352.226562,2.21484375,0.9765625,3.19140625,0.9765625,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,109.620813,50.734875299999999,0,True,194.03372200000001,364.04530399999999,0,True,98.634317499999995,543.26266299999997,0,development,1,39
A_Task-1,A,1,41,A_Task-1_trial-041,91453,93554,91453,91505,-1,92021,92268,-1,,,,92268,357.23828099999997,359.45703099999997,360.421875,,360.421875,2.21875,0.96484375,3.18359375,0.96484375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,70.405126999999993,25.739393499999998,0,True,70.344090899999998,366.75722500000001,0,True,81.940947600000001,439.487528,0,development,2,40
A_Task-1,A,1,42,A_Task-1_trial-042,93554,95698,93554,93606,1,94122,94412,1,,,,94412,365.445312,367.664062,368.796875,,368.796875,2.21875,1.1328125,3.3515625,1.1328125,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,54.169527700000003,20.565903500000001,0,True,51.850156400000003,194.684505,0,True,57.160296000000002,200.66970499999999,0,development,2,41
A_Task-1,A,1,43,A_Task-1_trial-043,95698,97879,95698,95751,-1,96266,96596,-1,,,,96596,373.820312,376.039062,377.328125,,377.328125,2.21875,1.2890625,3.5078125,1.2890625,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,53.467612699999997,11.8105612,0,True,59.082932800000002,50.325203000000002,0,True,81.391622799999979,47.2682079,0,development,2,42
A_Task-1,A,1,44,A_Task-1_trial-044,97879,99995,97879,97931,1,98446,98713,1,,,,98713,382.33984400000003,384.554688,385.59765599999997,,385.59765599999997,2.21484375,1.04296875,3.2578125,1.04296875,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,47.8828107,10.2918257,0,True,63.508049100000001,12.7688892,0,True,57.038223799999997,26.659653599999999,0,development,2,43
A_Task-1,A,1,45,A_Task-1_trial-045,99995,102096,99995,100048,-1,100563,100811,-1,,,,100811,390.60546900000003,392.82421900000003,393.79296900000003,,393.79296900000003,2.21875,0.96875,3.1875,0.96875,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,57.007705799999997,11.142327099999999,0,True,65.522239999999996,45.8363455,0,True,61.280231899999997,48.226984100000003,0,development,2,44
A_Task-1,A,1,46,A_Task-1_trial-046,102096,104233,102096,102148,-1,102663,102949,-1,,,,102949,398.8125,401.02734400000003,402.14453099999997,,402.14453099999997,2.21484375,1.1171875,3.33203125,1.1171875,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,90.852216400000003,20.428937399999999,0,True,166.231785,148.352508,0,True,282.59708599999999,241.58523099999999,0,development,2,45
A_Task-1,A,1,47,A_Task-1_trial-047,104233,106421,104233,104285,-1,104800,105138,-1,,,,105138,407.16015599999997,409.375,410.695312,,410.695312,2.21484375,1.3203125,3.53515625,1.3203125,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,54.047455599999999,29.1996717,0,True,57.007705799999997,87.650201999999979,0,True,54.016937499999997,131.77719300000001,0,development,2,46
A_Task-1,A,1,48,A_Task-1_trial-048,106421,108593,106421,106473,1,106988,107311,1,,,,107311,415.70703099999997,417.921875,419.18359400000003,,419.18359400000003,2.21484375,1.26171875,3.4765625,1.26171875,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,45.685511599999998,29.607643199999998,0,True,65.400167800000006,13.0875257,0,True,57.526512599999997,20.3037241,0,development,2,47
A_Task-1,A,1,49,A_Task-1_trial-049,108593,110726,108593,108646,-1,109161,109441,-1,,,,109441,424.19140599999997,426.41015599999997,427.50390599999997,,427.50390599999997,2.21875,1.09375,3.3125,1.09375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,54.871442700000003,12.761369999999999,0,True,58.258945599999997,45.900642099999999,0,True,59.845883899999997,91.852689900000001,0,development,2,48
A_Task-1,A,1,50,A_Task-1_trial-050,110726,112835,110726,110778,-1,111293,111553,-1,,,,111553,432.523438,434.73828099999997,435.75390599999997,,435.75390599999997,2.21484375,1.015625,3.23046875,1.015625,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,61.402304100000002,17.3185365,0,True,125.917449,38.244075299999999,0,True,240.23804100000001,93.824101900000002,0,development,2,49
A_Task-1,A,1,51,A_Task-1_trial-051,112835,114983,112835,112887,1,113402,113700,1,,,,113700,440.76171900000003,442.976562,444.140625,,444.140625,2.21484375,1.1640625,3.37890625,1.1640625,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,65.308613699999995,12.1574767,0,True,665.629053,187.17955699999999,0,True,649.66811600000005,211.83065400000001,0,development,2,50
A_Task-1,A,1,52,A_Task-1_trial-052,114983,117148,114983,115035,1,115551,115865,1,,,,115865,449.15234400000003,451.37109400000003,452.59765599999997,,452.59765599999997,2.21875,1.2265625,3.4453125,1.2265625,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,107.728695,55.424054599999998,0,True,450.99565100000001,230.989037,0,True,345.006485,304.59156899999999,0,development,2,51
A_Task-1,A,1,53,A_Task-1_trial-053,117148,119264,117148,117200,1,117715,117979,1,,,,117979,457.609375,459.82421900000003,460.85546900000003,,460.85546900000003,2.21484375,1.03125,3.24609375,1.03125,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,150.75913600000001,61.654162300000003,0,True,454.871443,254.49951899999999,0,True,244.87678299999999,295.61323099999998,0,development,2,52
A_Task-1,A,1,54,A_Task-1_trial-054,119264,121417,119264,119316,-1,119832,120130,-1,,,,120130,465.875,468.09375,469.257812,,469.257812,2.21875,1.1640625,3.3828125,1.1640625,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,54.352635999999997,86.477969000000002,0,True,69.275959400000005,423.49047400000001,0,True,214.08407700000001,432.41558900000001,0,development,2,53
A_Task-1,A,1,55,A_Task-1_trial-055,121417,123541,121417,121469,1,121984,122259,1,,,,122259,474.28515599999997,476.5,477.57421900000003,,477.57421900000003,2.21484375,1.07421875,3.2890625,1.07421875,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,80.659189699999999,29.1809817,0,True,82.368200200000004,197.41693000000001,0,True,81.910429500000006,183.45384799999999,0,development,2,54
A_Task-1,A,1,56,A_Task-1_trial-056,123541,125702,123541,123593,-1,124109,124416,-1,,,,124416,482.58203099999997,484.80078099999997,486,,486,2.21875,1.19921875,3.41796875,1.19921875,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,50.659952699999998,10.2882435,0,True,66.956588100000005,54.246649699999999,0,True,57.160296000000002,81.891964099999981,0,development,2,55
A_Task-1,A,1,57,A_Task-1_trial-057,125702,127862,125702,125754,-1,126269,126579,-1,,,,126579,491.023438,493.23828099999997,494.44921900000003,,494.44921900000003,2.21484375,1.2109375,3.42578125,1.2109375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,62.287327400000002,12.839468699999999,0,True,70.710307499999999,36.5938509,0,True,65.2475776,24.412527399999998,0,development,2,56
A_Task-1,A,1,58,A_Task-1_trial-058,127862,130027,127862,127914,1,128429,128743,1,,,,128743,499.460938,501.67578099999997,502.90234400000003,,502.90234400000003,2.21484375,1.2265625,3.44140625,1.2265625,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,68.390936100000005,18.568983599999999,0,True,56.061646400000001,15.598852300000001,0,True,62.989242400000002,50.465512799999999,0,development,2,57
A_Task-1,A,1,59,A_Task-1_trial-059,130027,132175,130027,130079,1,130594,130890,1,,,,130890,507.91796900000003,510.132812,511.289062,,511.289062,2.21484375,1.15625,3.37109375,1.15625,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,55.939574299999997,10.6679216,0,True,75.257496000000003,47.811621500000001,0,True,64.820324999999997,17.196291299999999,0,development,2,58
A_Task-1,A,1,60,A_Task-1_trial-060,132175,134336,132175,132227,-1,132742,133052,-1,,,,133052,516.30859399999997,518.52343800000006,519.734375,,519.734375,2.21484375,1.2109375,3.42578125,1.2109375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,50.965133100000003,22.011028199999998,0,True,61.493858199999998,19.381122300000001,0,True,58.3504997,33.026516100000002,0,development,2,59
A_Task-1,A,1,61,A_Task-1_trial-061,134336,136656,134336,134388,1,134903,135373,1,,,,135373,524.75,526.96484399999997,528.80078100000003,,528.80078100000003,2.21484375,1.8359375,4.05078125,1.8359375,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,58.3199817,12.652304900000001,0,True,240.17700500000001,58.337623700000002,0,True,71.107042000000007,129.17576500000001,0,development,3,60
A_Task-1,A,1,62,A_Task-1_trial-062,136656,138788,136656,136708,-1,137223,137503,-1,,,,137503,533.8125,536.02734399999997,537.12109399999997,,537.12109399999997,2.21484375,1.09375,3.30859375,1.09375,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,67.872129400000006,24.3764912,0,True,73.426413400000001,113.813541,0,True,77.607385399999998,73.238244899999998,0,development,3,61
A_Task-1,A,1,63,A_Task-1_trial-063,138788,140941,138788,138841,1,139356,139658,1,,,,139658,542.140625,544.359375,545.53906199999994,,545.53906199999994,2.21875,1.1796875,3.3984375,1.1796875,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,58.075837300000003,18.275971500000001,0,True,106.721599,145.066732,0,True,106.50797300000001,182.545188,0,development,3,62
A_Task-1,A,1,64,A_Task-1_trial-064,140941,143037,140941,140993,1,141508,141755,1,,,,141755,550.55078100000003,552.765625,553.73046899999997,,553.73046899999997,2.21484375,0.96484375,3.1796875,0.96484375,True,,H1,MAT_state_transition+problem_timeline,1,,,,,pending_signal_quality,True,67.383840699999993,19.874744799999998,0,True,60.090028199999999,193.920624,0,True,93.995574899999994,258.75712900000002,0,development,3,63
A_Task-1,A,1,65,A_Task-1_trial-065,143037,145214,143037,143090,-1,143605,143927,-1,,,,143927,558.73828100000003,560.95703100000003,562.21484399999997,,562.21484399999997,2.21875,1.2578125,3.4765625,1.2578125,True,,H1,MAT_state_transition+problem_timeline,-1,,,,,pending_signal_quality,True,44.8615244,18.265211900000001,0,True,49.713893300000002,83.300113400000001,0,True,53.406576600000001,107.026889,0,development,3,64
